step,node_index,x,y,step_distance,cumulative_distance
559,361,609.514089,607.39767,31.354338,14443.931596
560,458,621.172613,621.827244,18.550843,14462.482439
561,785,651.318415,649.318409,40.798695,14503.281135
562,697,666.757082,661.763908,19.830353,14523.111487
563,442,669.724045,653.329185,8.941332,14532.05282
564,301,676.700037,638.459634,16.424617,14548.477436
565,20,684.837219,638.353264,8.137877,14556.615313
566,820,695.652761,661.914301,25.924861,14582.540174
567,892,711.498867,641.600277,25.763513,14608.303687
568,399,719.011722,627.045802,16.379125,14624.682812
569,904,733.591597,632.771813,15.66397,14640.346782
570,412,760.664533,637.109317,27.418202,14667.764984
571,513,758.892219,639.18707,2.730963,14670.495947
572,194,758.85161,646.604041,7.417082,14677.913029
573,480,749.34865,655.728967,13.174616,14691.087645
574,492,740.375832,666.598531,14.094641,14705.182286
575,903,779.4118,752.708817,94.545164,14799.72745
576,600,814.332265,752.253325,34.923436,14834.650886
577,164,829.700484,753.009745,15.386823,14850.037709
578,14,837.837644,768.794747,17.758933,14867.796641
579,854,866.597207,763.472688,29.24785,14897.044492
580,803,863.344851,751.462138,12.443115,14909.487607
581,225,915.763848,807.672548,76.859361,14986.346968
582,82,929.374321,809.019431,13.676955,15000.023923
583,848,932.594796,821.146274,12.547183,15012.571105
584,975,916.64099,827.499136,17.172151,15029.743257
585,130,926.893901,839.638324,15.889684,15045.632941
586,544,914.278026,860.204269,24.12713,15069.760071
587,246,944.83476,862.410078,30.636246,15100.396317
588,582,957.061917,860.979079,12.310611,15112.706927
589,52,969.686077,883.880138,26.150103,15138.857031
590,610,985.991921,893.093913,18.728966,15157.585997
591,78,995.265014,890.808702,9.550521,15167.136517
592,264,991.327292,925.038673,34.455719,15201.592236
593,659,987.846589,958.139617,33.283446,15234.875683
594,35,991.7931,964.059172,7.114498,15241.990181
595,851,997.90845,980.369017,17.418626,15259.408807
596,677,965.494699,995.496161,35.769843,15295.17865
597,964,952.60895,971.502907,27.234515,15322.413165
598,336,936.181205,946.69186,29.756661,15352.169826
599,333,921.457331,929.092577,22.946181,15375.116007
600,675,943.18516,906.943121,31.027358,15406.143365
601,120,899.582527,887.52341,47.731696,15453.87506
602,824,880.825762,910.306657,29.510889,15483.38595
603,502,898.588056,955.921798,48.951407,15532.337356
604,433,921.087699,983.756836,35.791386,15568.128742
605,606,894.590685,978.45225,27.022775,15595.151517
606,202,890.316096,983.097922,6.313033,15601.46455
607,430,835.9069,972.263714,55.477389,15656.941939
608,620,820.557564,968.458718,15.813921,15672.75586
609,585,838.596095,932.684766,40.064501,15712.820361
610,906,818.105609,925.011831,21.87999,15734.70035
611,25,820.190184,913.645912,11.5555,15746.25585
612,817,842.802547,894.24558,29.794157,15776.050007
613,529,870.087077,875.676469,33.003901,15809.053909
614,356,871.544857,844.322214,31.388125,15840.442033
615,187,859.597757,853.135493,14.846114,15855.288147
616,987,829.903737,866.772856,32.67587,15887.964017
617,922,828.028149,879.654774,13.017743,15900.98176
618,221,817.616857,884.797163,11.612027,15912.593787
619,632,784.460589,895.352047,34.795742,15947.38953
620,937,773.845132,870.954415,26.606998,15973.996528
621,988,792.918356,862.404778,20.901774,15994.898302
622,713,794.374627,854.217799,8.315489,16003.213791
623,315,815.69389,836.465385,27.742732,16030.956523
624,177,819.700533,816.907229,19.964334,16050.920857
625,985,792.515412,808.773129,28.375947,16079.296805
626,185,792.623714,784.988015,23.785361,16103.082165
627,849,813.793094,778.013778,22.288621,16125.370787
628,252,837.450262,797.172239,30.441883,16155.812669
629,239,866.101465,800.635084,28.859708,16184.672377
630,90,898.268251,790.526029,33.717876,16218.390253
631,629,903.454366,786.040293,6.856939,16225.247192
632,59,915.823194,776.13297,15.84749,16241.094683
633,375,929.459668,767.890865,15.933792,16257.028475
634,997,990.528485,791.563943,65.496679,16322.525154
635,722,988.822946,778.430545,13.243679,16335.768833
636,992,971.303379,770.663802,19.163964,16354.932797
637,552,961.983654,727.685458,43.977214,16398.91001
638,447,973.671494,694.002887,35.652788,16434.562798
639,972,996.594331,680.255903,26.728935,16461.291733
640,715,964.339084,666.095649,35.226605,16496.518338
641,771,927.619123,658.701188,37.45709,16533.975429
642,662,917.144719,671.950475,16.889546,16550.864974
643,205,900.922243,672.465959,16.230663,16567.095638
644,575,913.285975,705.073773,34.873076,16601.968714
645,733,882.051019,708.940926,31.473438,16633.442152
646,765,871.881026,724.111766,18.264258,16651.70641
647,764,874.088183,701.719894,22.500388,16674.206798
648,305,864.790309,697.213919,10.332197,16684.538994
649,291,840.631478,690.855276,24.981622,16709.520616
650,312,822.177146,695.187817,18.956088,16728.476704
651,850,794.278737,709.142933,31.194014,16759.670718
652,541,772.100878,691.717994,28.20436,16787.875078
653,648,778.914286,641.517929,50.66033,16838.535408
654,591,772.286444,630.967073,12.45989,16850.995298
655,469,881.706813,626.317508,109.519111,16960.514409
656,567,883.986633,632.707727,6.784725,16967.299134
657,34,909.153276,638.800839,25.893743,16993.192876
658,286,937.777069,631.629414,29.508489,17022.701365
659,388,957.082942,615.483981,25.167275,17047.86864
660,775,930.398823,609.577355,27.330028,17075.198668
661,267,943.536473,600.621761,15.899701,17091.09837
662,671,997.717409,549.116843,74.755137,17165.853506
663,719,991.043867,523.022549,26.934148,17192.787655
664,958,975.866957,530.503568,16.920527,17209.708182
665,61,974.929566,517.103487,13.432828,17223.14101
666,281,975.301177,506.480274,10.62971,17233.77072
667,156,983.670837,496.933377,12.696238,17246.466958
668,708,916.784196,493.645862,66.967384,17313.434342
669,887,883.647164,494.085431,33.139948,17346.574289
670,894,891.829312,458.729651,36.290201,17382.864491
671,119,863.939017,463.406321,28.279671,17411.144161
672,303,848.656154,472.38123,17.723287,17428.867448
673,621,837.826733,511.802207,40.881411,17469.748859
674,160,862.150865,551.800211,46.8135,17516.562359
675,706,897.160429,554.49056,35.112782,17551.675142
676,486,922.545332,583.51436,38.558713,17590.233855
677,265,890.281011,603.90724,38.168783,17628.402637
678,253,882.952284,615.264828,13.516843,17641.919481
679,191,876.810663,602.653774,14.027053,17655.946533
680,568,869.769811,575.228139,28.314996,17684.26153
681,554,857.16202,567.052075,15.02679,17699.28832
682,86,832.777044,577.944173,26.707019,17725.995339
683,896,805.597283,567.370185,29.164168,17755.159506
684,947,805.465762,538.078975,29.291505,17784.451011
685,649,809.100962,530.918978,8.029958,17792.48097
686,19,769.27909,512.752134,43.770032,17836.251002
687,453,765.671517,543.460553,30.919599,17867.170601
688,699,750.014595,561.290449,23.728557,17890.899158
689,627,743.44537,576.343209,16.423771,17907.322929
690,525,741.884526,580.889195,4.806478,17912.129407
691,259,705.925008,583.729403,36.071508,17948.200916
692,668,662.97889,589.156291,43.287644,17991.488559
693,960,645.483034,563.192977,31.308124,18022.796683
694,263,660.817846,549.742848,20.397609,18043.194292
695,145,656.21345,546.927631,5.396843,18048.591135
696,232,638.109778,543.597331,18.407439,18066.998574
697,730,634.207636,535.929926,8.603244,18075.601818
698,564,621.434509,537.101864,12.826777,18088.428595
699,212,621.07827,519.419512,17.68594,18106.114536
700,813,602.163478,516.763842,19.100312,18125.214847
701,127,607.058548,496.809689,20.545801,18145.760648
702,91,609.157786,494.474421,3.140108,18148.900756
703,816,612.527297,496.432589,3.897183,18152.797939
704,542,651.518418,516.435596,43.822686,18196.620624
705,111,690.46827,500.995812,41.898424,18238.519048
706,115,733.762519,477.321755,49.344229,18287.863277
707,416,696.571644,479.830071,37.275364,18325.138641
708,581,671.128854,461.074723,31.608522,18356.747163
709,196,610.009442,444.718203,63.270201,18420.017364
710,745,598.903134,423.997889,23.509179,18443.526543
711,871,595.300188,434.197332,10.817109,18454.343652
712,966,581.542853,453.51098,23.712471,18478.056123
713,238,497.493998,422.722079,89.510706,18567.566829
714,323,486.06785,420.434791,11.652834,18579.219662
715,630,499.538124,402.429557,22.486367,18601.70603
716,327,488.302455,395.919063,12.985638,18614.691667
717,87,486.119958,395.813315,2.185057,18616.876724
718,725,478.180459,381.150911,16.673984,18633.550708
719,818,475.391944,369.861952,11.62826,18645.178968
720,270,479.400657,371.663625,4.394975,18649.573943
721,277,490.82972,372.451728,11.456202,18661.030146
722,746,501.787269,380.459289,13.571622,18674.601767
723,802,516.133397,357.186968,27.338843,18701.94061
724,696,512.313878,334.832519,22.678406,18724.619017
725,285,525.216345,335.247981,12.909154,18737.528171
726,3,536.20204,332.197699,11.401304,18748.929474
727,970,546.989923,324.33452,13.349457,18762.278931
728,751,537.782463,317.028602,11.753883,18774.032814
729,507,537.565395,310.974156,6.058337,18780.091151
730,248,534.933209,311.458854,2.676441,18782.767592
731,707,532.298981,291.300416,20.329825,18803.097416
732,134,544.96136,279.29937,17.445943,18820.54336
733,13,573.408086,265.321705,31.695288,18852.238648
734,110,571.521106,248.413309,17.013364,18869.252012
735,208,604.693279,270.45034,39.824914,18909.076927
736,895,607.403498,287.695434,17.456763,18926.533689
737,798,617.087486,309.263998,23.642813,18950.176502
738,565,594.831225,309.359651,22.256466,18972.432968
739,165,592.823175,324.864237,15.634079,18988.067047
740,29,573.168515,336.106099,22.642552,19010.709599
741,996,566.951236,336.071848,6.217373,19016.926972
742,840,533.657126,362.551755,42.540371,19059.467343
743,590,524.441357,370.95287,12.47033,19071.937674
744,245,534.798719,365.127571,11.883141,19083.820815
745,691,549.954489,364.107638,15.190051,19099.010865
746,155,560.485469,390.086823,28.032474,19127.043339
747,498,582.267594,382.484633,23.070636,19150.113976
748,344,604.96949,360.698664,31.464337,19181.578313
749,488,626.115013,369.106907,22.755915,19204.334228
750,953,630.931134,374.977158,7.59308,19211.927308
751,837,631.795345,393.283185,18.326415,19230.253723
752,384,654.464484,414.450004,31.014901,19261.268624
753,217,657.947476,439.507797,25.2987,19286.567324
754,154,662.421412,434.60321,6.638606,19293.20593
755,952,703.623042,412.487464,46.761955,19339.967885
756,139,761.696224,436.011728,62.656888,19402.624773
757,915,759.403964,395.681184,40.395634,19443.020407
758,926,760.043414,386.314144,9.38884,19452.409247
759,757,765.344819,371.586955,15.652316,19468.061563
760,889,773.163123,363.332886,11.369061,19479.430624
761,206,780.099773,365.520099,7.273309,19486.703932
762,96,770.285967,343.033283,24.53503,19511.238962
763,50,750.814941,334.830541,21.128318,19532.367281
764,959,734.878434,313.644939,26.510412,19558.877693
765,829,732.158542,316.045063,3.627452,19562.505145
766,948,719.535467,327.195942,16.842924,19579.348069
767,338,731.590005,367.780465,42.336927,19621.684996
768,755,738.465955,375.742731,10.520284,19632.20528
769,330,692.416095,368.188792,46.665315,19678.870595
770,536,681.366386,372.65893,11.919656,19690.790252
771,54,679.051952,372.109619,2.378728,19693.16898
772,528,660.111433,351.020261,28.346152,19721.515131
773,438,652.590994,336.773466,16.109878,19737.625009
774,67,668.834354,303.805779,36.752077,19774.377086
775,587,686.588648,295.65733,19.534896,19793.911982
776,272,647.890424,284.216619,40.353964,19834.265946
777,795,668.718255,253.150988,37.401497,19871.667443
778,503,668.134772,246.87101,6.307026,19877.974469
779,526,670.284872,237.865605,9.258522,19887.232991
780,400,668.463121,231.302295,6.811447,19894.044438
781,965,680.511792,217.651344,18.207662,19912.2521
782,971,711.200385,246.007051,41.7832,19954.035301
783,540,738.41205,279.634052,43.257946,19997.293247
784,121,774.297446,288.710242,37.015386,20034.308633
785,201,778.020594,283.299578,6.567886,20040.876519
786,819,794.259891,241.002215,45.307634,20086.184153
787,85,776.954442,256.851738,23.466698,20109.650851
788,487,765.919802,254.447176,11.293591,20120.944442
789,881,746.130943,247.020542,21.136552,20142.080994
790,744,744.049422,234.500819,12.69158,20154.772575
791,804,718.924951,241.644018,26.12019,20180.892765
792,638,722.126603,203.194434,38.582652,20219.475417
793,198,745.576386,198.725457,23.871825,20243.347243
794,652,747.179103,187.119399,11.716198,20255.063441
795,650,743.366995,173.430258,14.210022,20269.273463
796,24,754.173172,181.464916,13.465852,20282.739315
797,925,771.360245,184.809122,17.509403,20300.248718
798,362,777.076001,174.968287,11.38033,20311.629047
799,294,807.237064,167.240558,31.13531,20342.764357
800,614,812.930849,147.76566,20.290166,20363.054523
801,989,828.199486,130.698048,22.900538,20385.955061
802,223,820.279955,132.304239,8.080768,20394.035829
803,258,802.894292,135.938598,17.761471,20411.797301
804,784,771.105261,128.581408,32.629292,20444.426593
805,170,788.833699,86.306612,45.841639,20490.268232
806,578,725.454118,107.533339,66.839697,20557.107929
807,518,715.808451,95.410147,15.492278,20572.600207
808,324,704.274971,64.114547,33.353197,20605.953404
809,124,687.989309,62.635644,16.352674,20622.306078
810,179,671.586008,89.403068,31.393682,20653.69976
811,873,665.424728,101.53545,13.607206,20667.306966
812,256,658.076254,103.932664,7.7296,20675.036565
813,367,632.673375,134.872027,40.031867,20715.068433
814,986,653.986288,139.14113,21.736272,20736.804705
815,968,657.811756,131.361966,8.668887,20745.473592
816,579,682.986141,138.798337,26.249749,20771.723341
817,92,695.782174,122.316321,20.866129,20792.58947
818,292,711.175991,143.711577,26.357667,20818.947136
819,343,702.928024,151.706787,11.487052,20830.434188
820,806,675.974257,174.794851,35.49034,20865.924528
821,378,665.809987,161.272998,16.916055,20882.840583
822,26,658.074157,170.126888,11.757314,20894.597897
823,466,627.784138,198.808361,41.714652,20936.312549
824,401,637.707552,231.740317,34.394591,20970.707139
825,36,629.99071,233.373184,7.887707,20978.594846
826,489,584.393094,158.205475,87.916591,21066.511437
827,213,553.716614,119.378013,49.483515,21115.994952
828,420,574.164268,92.267641,33.957015,21149.951967
829,8,597.599464,69.876961,32.412204,21182.364171
830,729,611.087873,64.851275,14.394259,21196.758429
831,686,617.819104,52.364439,14.185576,21210.944005
832,920,635.871052,41.786249,20.922975,21231.86698
833,736,629.302674,17.909243,24.763986,21256.630967
834,31,628.317523,12.829109,5.174773,21261.80574
835,376,611.112702,25.748791,21.515669,21283.321409
836,898,592.30479,37.032903,21.933279,21305.254688
837,512,583.076981,37.407884,9.235425,21314.490113
838,589,566.903545,53.99277,23.165459,21337.655572
839,950,544.595874,49.757687,22.706124,21360.361696
840,676,541.062811,43.398258,7.274949,21367.636645
841,793,518.136502,17.753346,34.398796,21402.035441
842,299,500.133341,5.240965,21.924267,21423.959708
843,999,489.296256,9.668993,11.706828,21435.666536
844,623,486.757711,24.771928,15.314792,21450.981328
845,826,482.024046,34.883491,11.164735,21462.146063
846,454,481.34045,40.279597,5.439234,21467.585297
847,341,500.087249,32.969757,20.121536,21487.706834
848,490,497.068111,64.926026,32.098572,21519.805406
849,882,471.190783,73.635758,27.303764,21547.10917
850,810,454.829739,94.949319,26.869158,21573.978328
851,355,465.987787,98.543785,11.722722,21585.70105
852,867,489.766021,110.803102,26.752482,21612.453532
853,679,518.427447,127.359452,33.099699,21645.553231
854,70,514.71914,137.371498,10.676732,21656.229963
855,931,509.646721,161.992909,25.138483,21681.368446
856,628,535.849878,173.329452,28.550353,21709.918799
857,612,574.367553,193.404837,43.435382,21753.354181
858,358,530.39235,233.148402,59.273683,21812.627864
859,874,502.378359,265.732566,42.971053,21855.598917
860,415,467.769152,302.403376,50.42366,21906.022578
861,742,459.447343,311.553426,12.368344,21918.390921
862,768,452.987939,307.739825,7.501163,21925.892084
863,510,423.407168,327.290745,35.457869,21961.349953
864,411,436.063577,310.125463,21.326781,21982.676734
865,787,427.908541,289.864205,21.840861,22004.517595
866,148,435.663839,291.383169,7.902652,22012.420247
867,756,450.633433,282.437602,17.438804,22029.859051
868,633,459.901815,282.78651,9.274947,22039.133998
869,132,467.391545,282.447029,7.497419,22046.631418
870,727,429.114349,236.781663,59.585815,22106.217233
871,868,446.442437,215.210852,27.668801,22133.886034
872,348,475.866314,221.637307,30.117501,22164.003535
873,891,480.561661,219.560557,5.134118,22169.137653
874,936,496.679293,225.389279,17.139197,22186.27685
875,74,506.301487,203.272051,24.119667,22210.396517
876,37,483.811483,177.589731,34.13769,22244.534208
877,766,477.548843,184.485841,9.315417,22253.849624
878,319,356.460516,310.760369,174.950391,22428.800016
879,690,355.940754,323.300122,12.55052,22441.350536
880,5,337.216657,333.796395,21.465404,22462.81594
881,747,352.234901,353.948296,25.132584,22487.948524
882,27,336.916153,391.193307,40.27226,22528.220784
883,123,320.623366,386.500874,16.955053,22545.175837
884,465,324.29011,392.282231,6.846101,22552.021938
885,75,322.057227,398.170181,6.29712,22558.319058
886,18,315.263152,398.238151,6.794415,22565.113472
887,326,329.089699,414.699523,21.497677,22586.61115
888,483,303.140496,411.943937,26.095103,22612.706253
889,389,310.913253,431.872798,21.391009,22634.097261
890,9,315.458974,448.321708,17.065469,22651.16273
891,42,271.929852,434.268584,45.74139,22696.90412
892,109,265.91432,439.221662,7.792279,22704.696399
893,188,263.262577,420.872032,18.540244,22723.236643
894,261,263.193758,410.974419,9.897852,22733.134496
895,178,235.133035,431.300851,34.649214,22767.783709
896,302,224.803389,426.87693,11.237112,22779.020821
897,545,209.345874,436.865117,18.403767,22797.424588
898,622,181.862993,421.67057,31.403551,22828.828139
899,505,203.772744,391.644935,37.169556,22865.997695
900,644,206.593565,381.516651,10.513761,22876.511456
901,200,205.342537,358.267169,23.283116,22899.794572
902,233,187.995396,310.332472,50.977039,22950.771611
903,236,145.266513,284.885003,49.732596,23000.504207
904,103,122.326791,265.416067,30.087711,23030.591918
905,329,102.512331,257.159584,21.465841,23052.057758
906,210,56.781031,254.851068,45.789531,23097.847289
907,735,54.327965,228.396483,26.568075,23124.415364
908,522,70.011925,217.365857,19.174496,23143.58986
909,320,71.493218,205.826788,11.633759,23155.223619
910,762,75.990721,211.829913,7.501003,23162.724622
911,535,94.973879,234.987073,29.943519,23192.668141
912,918,114.323242,237.752695,19.546011,23212.214152
913,809,125.202791,223.411066,18.001303,23230.215455
914,40,134.727601,193.17697,31.698936,23261.914391
915,460,131.26336,193.023095,3.467656,23265.382048
916,597,131.431716,184.494833,8.529924,23273.911971
917,863,134.446826,203.502499,19.245318,23293.157289
918,481,171.281886,195.911913,37.609023,23330.766312
919,532,139.898451,222.963901,41.433442,23372.199754
920,391,143.709691,228.827084,6.993029,23379.192783
921,956,143.985734,254.278817,25.45323,23404.646013
922,371,160.309169,268.226755,21.470899,23426.116912
923,685,168.975576,270.343962,8.921277,23435.038189
924,227,174.651739,266.68189,6.754968,23441.793156
925,444,173.078199,276.508926,9.952218,23451.745375
926,770,184.164203,279.895027,11.591599,23463.336974
927,342,204.619347,287.003266,21.655022,23484.991995
928,830,240.538995,260.318835,44.746844,23529.738839
929,153,224.933978,222.049687,41.328492,23571.067331
930,347,207.989777,240.722878,25.214955,23596.282286
931,495,209.515614,228.280076,12.536007,23608.818294
932,647,197.654859,219.442856,14.79101,23623.609304
933,141,194.459915,211.630054,8.440826,23632.05013
934,77,197.094869,199.499345,12.413585,23644.463715
935,149,185.927952,112.719493,87.495386,23731.959101
936,30,189.06187,88.157295,24.761321,23756.720422
937,917,199.089734,82.137259,11.696106,23768.416528
938,594,215.319257,71.283335,19.524474,23787.941002
939,919,227.079811,75.069168,12.354884,23800.295886
940,55,234.963437,78.376478,8.549261,23808.845148
941,218,234.977059,93.569017,15.192545,23824.037693
942,864,253.123674,83.107417,20.946234,23844.983926
943,571,314.601034,93.561183,62.359819,23907.343746
944,523,329.581332,137.898167,46.799332,23954.143077
945,448,325.051992,135.122628,5.312113,23959.45519
946,184,288.067976,125.114415,38.31425,23997.76944
947,709,274.041171,117.810854,15.814338,24013.583778
948,497,247.524958,136.799596,32.614136,24046.197913
949,669,265.863892,162.224235,31.348506,24077.54642
950,125,253.36195,168.020375,13.780196,24091.326615
951,520,255.510161,189.729301,21.814956,24113.141571
952,569,288.844527,198.450087,34.456234,24147.597805
953,162,288.756582,213.373448,14.92362,24162.521425
954,777,309.049643,212.574903,20.308767,24182.830192
955,900,308.914909,202.417184,10.158613,24192.988805
956,761,314.924704,202.513537,6.010567,24198.999372
957,519,335.811374,190.388977,24.150734,24223.150106
958,254,333.758769,182.440405,8.209323,24231.359428
959,275,338.624628,169.182629,14.122507,24245.481936
960,152,361.532813,152.874674,28.119999,24273.601934
961,831,367.240145,126.201034,27.277403,24300.879338
962,769,397.906307,136.033955,32.204035,24333.083373
963,472,391.089144,126.386696,11.812845,24344.896218
964,60,389.259267,126.469959,1.83177,24346.727988
965,106,388.418155,107.465904,19.022659,24365.750648
966,1,407.241764,107.700235,18.825067,24384.575715
967,43,420.357317,108.620834,13.147822,24397.723537
968,456,428.022044,102.936123,9.542745,24407.266282
969,7,436.275793,87.6135,17.404228,24424.670511
970,794,423.416237,49.771899,39.966923,24464.637434
971,832,409.619039,20.79162,32.097029,24496.734462
972,865,357.568732,17.466164,52.156429,24548.890892
973,235,338.218093,22.660849,20.035767,24568.926659
974,23,374.521632,31.841307,37.446332,24606.372991
975,63,386.246163,62.055765,32.409537,24638.782528
976,712,361.243246,68.371077,25.788157,24664.570685
977,884,347.260955,70.571099,14.154312,24678.724997
978,380,347.429665,83.569953,12.999949,24691.724945
979,897,333.52794,70.556089,19.042546,24710.767492
980,740,295.997222,54.561462,40.79685,24751.564342
981,978,253.218693,13.846291,59.056987,24810.621328
982,6,245.163353,1.670554,14.599215,24825.220543
983,521,246.301185,23.014665,21.374418,24846.594962
984,723,245.645757,36.1511,13.152776,24859.747738
985,142,241.311528,37.556658,4.556439,24864.304176
986,151,212.01111,25.966292,31.509539,24895.813715
987,726,184.110949,47.656582,35.339604,24931.153319
988,128,164.769539,46.621071,19.36911,24950.522429
989,398,177.216706,16.310927,32.766398,24983.288828
990,910,170.620291,5.296858,12.838318,24996.127145
991,203,163.355696,26.714826,22.616447,25018.743592
992,247,89.690852,42.731732,75.38601,25094.129602
993,823,59.431938,17.6983,39.271804,25133.401406
994,859,55.883541,39.363882,21.954237,25155.355644
995,517,57.021151,62.684716,23.348565,25178.704208
996,335,40.375646,51.548467,20.027204,25198.731413
997,307,14.467814,38.005864,29.233847,25227.96526
998,539,14.110184,63.461979,25.458628,25253.423888
999,673,29.756566,64.082954,15.6587,25269.082588
1000,0,52.363599,87.186678,32.324294,25301.406881
